000099,27.366683000000002
000098,27.366683000000002
000095,27.366683000000002
000094,27.366683000000002
000097,27.366683000000002
000096,27.366683000000002
000091,27.366683000000002
000090,25.366682999999998
000093,27.366683000000002
000092,27.366683000000002
000015,11.366683
000014,11.366683
000017,11.366683
000016,11.366683
000011,11.366683
000010,9.3666830000000001
000013,11.366683
000012,11.366683
000019,11.366683
000018,11.366683
000020,11.366683
000021,13.366682999999998
000022,13.366682999999998
000023,13.366682999999998
000024,13.366682999999998
000025,13.366682999999998
000026,13.366682999999998
000027,13.366682999999998
000028,13.366682999999998
000029,13.366682999999998
000039,15.366682999999998
000038,15.366682999999998
000037,15.366682999999998
000036,15.366682999999998
000035,15.366682999999998
000034,15.366682999999998
000033,15.366682999999998
000032,15.366682999999998
000031,15.366682999999998
000030,13.366682999999998
000110,29.366683000000002
000048,17.366682999999998
000049,17.366682999999998
000042,17.366682999999998
000043,17.366682999999998
000040,15.366682999999998
000041,17.366682999999998
000046,17.366682999999998
000047,17.366682999999998
000044,17.366682999999998
000045,17.366682999999998
000059,19.366682999999998
000058,19.366682999999998
000051,19.366682999999998
000050,17.366682999999998
000053,19.366682999999998
000052,19.366682999999998
000055,19.366682999999998
000054,19.366682999999998
000057,19.366682999999998
000056,19.366682999999998
000064,21.366682999999998
000065,21.366682999999998
000066,21.366682999999998
000067,21.366682999999998
000060,19.366682999999998
000061,21.366682999999998
000062,21.366682999999998
000063,21.366682999999998
000068,21.366682999999998
000069,21.366682999999998
000109,29.366683000000002
000108,29.366683000000002
000107,29.366683000000002
000106,29.366683000000002
000105,29.366683000000002
000104,29.366683000000002
000103,29.366683000000002
000102,29.366683000000002
000101,29.366683000000002
000100,27.366683000000002
000073,23.366682999999998
000072,23.366682999999998
000071,23.366682999999998
000070,21.366682999999998
000077,23.366682999999998
000076,23.366682999999998
000075,23.366682999999998
000074,23.366682999999998
000079,23.366682999999998
000078,23.366682999999998
000088,25.366682999999998
000089,25.366682999999998
000086,25.366682999999998
000087,25.366682999999998
000084,25.366682999999998
000085,25.366682999999998
000082,25.366682999999998
000083,25.366682999999998
000080,23.366682999999998
000081,25.366682999999998
000006,9.3666830000000001
000007,9.3666830000000001
000004,9.3666830000000001
000005,9.3666830000000001
000002,9.3666830000000001
000003,9.3666830000000001
000001,9.3666830000000001
000008,9.3666830000000001
000009,9.3666830000000001
