000099,20.493386999999998
000098,20.493386999999998
000095,20.493386999999998
000094,20.493386999999998
000097,20.493386999999998
000096,20.493386999999998
000091,20.493386999999998
000090,18.493386999999998
000093,20.493386999999998
000092,20.493386999999998
000015,4.4933870000000002
000014,4.4933870000000002
000017,4.4933870000000002
000016,4.4933870000000002
000011,4.4933870000000002
000010,2.4933869999999998
000013,4.4933870000000002
000012,4.4933870000000002
000019,4.4933870000000002
000018,4.4933870000000002
000020,4.4933870000000002
000021,6.4933870000000002
000022,6.4933870000000002
000023,6.4933870000000002
000024,6.4933870000000002
000025,6.4933870000000002
000026,6.4933870000000002
000027,6.4933870000000002
000028,6.4933870000000002
000029,6.4933870000000002
000039,8.4933870000000002
000038,8.4933870000000002
000037,8.4933870000000002
000036,8.4933870000000002
000035,8.4933870000000002
000034,8.4933870000000002
000033,8.4933870000000002
000032,8.4933870000000002
000031,8.4933870000000002
000030,6.4933870000000002
000110,22.493386999999998
000048,10.493387
000049,10.493387
000042,10.493387
000043,10.493387
000040,8.4933870000000002
000041,10.493387
000046,10.493387
000047,10.493387
000044,10.493387
000045,10.493387
000059,12.493387
000058,12.493387
000051,12.493387
000050,10.493387
000053,12.493387
000052,12.493387
000055,12.493387
000054,12.493387
000057,12.493387
000056,12.493387
000064,14.493387
000065,14.493387
000066,14.493387
000067,14.493387
000060,12.493387
000061,14.493387
000062,14.493387
000063,14.493387
000068,14.493387
000069,14.493387
000109,22.493386999999998
000108,22.493386999999998
000107,22.493386999999998
000106,22.493386999999998
000105,22.493386999999998
000104,22.493386999999998
000103,22.493386999999998
000102,22.493386999999998
000101,22.493386999999998
000100,20.493386999999998
000073,16.493386999999998
000072,16.493386999999998
000071,16.493386999999998
000070,14.493387
000077,16.493386999999998
000076,16.493386999999998
000075,16.493386999999998
000074,16.493386999999998
000079,16.493386999999998
000078,16.493386999999998
000088,18.493386999999998
000089,18.493386999999998
000086,18.493386999999998
000087,18.493386999999998
000084,18.493386999999998
000085,18.493386999999998
000082,18.493386999999998
000083,18.493386999999998
000080,16.493386999999998
000081,18.493386999999998
000006,2.4933869999999998
000007,2.4933869999999998
000004,2.4933869999999998
000005,2.4933869999999998
000002,2.4933869999999998
000003,2.4933869999999998
000001,2.4933869999999998
000008,2.4933869999999998
000009,2.4933869999999998
