000057,32.466934999999999
000041,22.466934999999999
000054,32.466934999999999
000033,22.466934999999999
000050,22.466934999999999
000032,22.466934999999999
000073,32.466934999999999
000072,32.466934999999999
000071,32.466934999999999
000056,32.466934999999999
000044,22.466934999999999
000075,32.466934999999999
000074,32.466934999999999
000045,22.466934999999999
000070,32.466934999999999
000058,32.466934999999999
000015,12.466935000000001
000014,12.466935000000001
000017,12.466935000000001
000016,12.466935000000001
000011,12.466935000000001
000010,12.466935000000001
000013,12.466935000000001
000012,12.466935000000001
000037,22.466934999999999
000036,22.466934999999999
000035,22.466934999999999
000034,22.466934999999999
000019,12.466935000000001
000018,12.466935000000001
000031,22.466934999999999
000030,22.466934999999999
000055,32.466934999999999
000069,32.466934999999999
000048,22.466934999999999
000051,32.466934999999999
000020,12.466935000000001
000021,12.466935000000001
000052,32.466934999999999
000022,12.466935000000001
000065,32.466934999999999
000064,32.466934999999999
000049,22.466934999999999
000066,32.466934999999999
000023,12.466935000000001
000060,32.466934999999999
000061,32.466934999999999
000062,32.466934999999999
000063,32.466934999999999
000024,12.466935000000001
000068,32.466934999999999
000053,32.466934999999999
000025,12.466935000000001
000006,12.466935000000001
000007,12.466935000000001
000004,12.466935000000001
000005,12.466935000000001
000002,12.466935000000001
000003,12.466935000000001
000026,22.466934999999999
000001,12.466935000000001
000028,22.466934999999999
000029,22.466934999999999
000040,22.466934999999999
000027,22.466934999999999
000046,22.466934999999999
000047,22.466934999999999
000008,12.466935000000001
000009,12.466935000000001
000042,22.466934999999999
000067,32.466934999999999
000043,22.466934999999999
000039,22.466934999999999
000038,22.466934999999999
000059,32.466934999999999
